Goal,Number of Players,Number of Rounds,End Result
[*][ ][ ][ ],8,9,Player 6 wins
[*][ ][ ][ ],8,5,Player 4 wins
[*][ ][ ][ ],8,3,Player 1 wins
[*][ ][ ][ ],8,9,Only action cards left
[*][ ][ ][ ],8,13,Player 2 wins
[*][ ][ ][ ],8,4,Player 3 wins
[*][ ][ ][ ],8,4,Player 3 wins
[*][ ][ ][ ],8,19,Only action cards left
[*][ ][ ][ ],8,5,Player 3 wins
[*][ ][ ][ ],8,19,Only action cards left
[*][ ][ ][ ],8,27,Player 2 wins
[*][ ][ ][ ],8,11,Player 0 wins
[*][ ][ ][ ],8,10,Player 5 wins
[*][ ][ ][ ],8,5,Player 7 wins
[*][ ][ ][ ],8,6,Player 0 wins
[*][ ][ ][ ],8,6,Player 0 wins
[*][ ][ ][ ],8,14,Player 0 wins
[*][ ][ ][ ],8,3,Player 7 wins
[*][ ][ ][ ],8,3,Player 7 wins
[*][ ][ ][ ],8,6,Player 7 wins
[*][ ][ ][ ],8,12,Player 3 wins
[*][ ][ ][ ],8,9,Player 2 wins
[*][ ][ ][ ],8,6,Player 3 wins
[*][ ][ ][ ],8,7,Player 1 wins
[*][ ][ ][ ],8,13,Only action cards left
[*][ ][ ][ ],8,2,Player 5 wins
[*][ ][ ][ ],8,12,Player 1 wins
[*][ ][ ][ ],8,5,Player 5 wins
[*][ ][ ][ ],8,14,Player 1 wins
[*][ ][ ][ ],8,16,Player 0 wins
[*][ ][ ][ ],8,4,Player 1 wins
[*][ ][ ][ ],8,12,Player 6 wins
[*][ ][ ][ ],8,11,Player 3 wins
[*][ ][ ][ ],8,8,Player 0 wins
[*][ ][ ][ ],8,9,Player 7 wins
[*][ ][ ][ ],8,2,Player 4 wins
[*][ ][ ][ ],8,12,Player 2 wins
[*][ ][ ][ ],8,4,Player 5 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,4,Player 4 wins
[*][ ][ ][ ],8,11,Player 6 wins
[*][ ][ ][ ],8,8,Player 2 wins
[*][ ][ ][ ],8,8,Player 2 wins
[*][ ][ ][ ],8,16,Player 5 wins
[*][ ][ ][ ],8,15,Only action cards left
[*][ ][ ][ ],8,11,Player 1 wins
[*][ ][ ][ ],8,6,Player 2 wins
[*][ ][ ][ ],8,13,Only action cards left
[*][ ][ ][ ],8,6,Player 1 wins
[*][ ][ ][ ],8,34,Only action cards left
[*][ ][ ][ ],8,13,Player 1 wins
[*][ ][ ][ ],8,33,Player 1 wins
[*][ ][ ][ ],8,7,Player 2 wins
[*][ ][ ][ ],8,9,Player 7 wins
[*][ ][ ][ ],8,6,Player 7 wins
[*][ ][ ][ ],8,14,Player 4 wins
[*][ ][ ][ ],8,9,Player 7 wins
[*][ ][ ][ ],8,12,Only action cards left
[*][ ][ ][ ],8,25,Player 3 wins
[*][ ][ ][ ],8,3,Player 7 wins
[*][ ][ ][ ],8,4,Player 7 wins
[*][ ][ ][ ],8,4,Player 4 wins
[*][ ][ ][ ],8,3,Player 2 wins
[*][ ][ ][ ],8,20,Only action cards left
[*][ ][ ][ ],8,22,Only action cards left
[*][ ][ ][ ],8,26,Player 4 wins
[*][ ][ ][ ],8,3,Player 5 wins
[*][ ][ ][ ],8,3,Player 5 wins
[*][ ][ ][ ],8,13,Player 0 wins
[*][ ][ ][ ],8,4,Player 7 wins
[*][ ][ ][ ],8,7,Player 6 wins
[*][ ][ ][ ],8,8,Player 2 wins
[*][ ][ ][ ],8,9,Player 6 wins
[*][ ][ ][ ],8,6,Only action cards left
[*][ ][ ][ ],8,14,Player 7 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,5,Player 1 wins
[*][ ][ ][ ],8,9,Only action cards left
[*][ ][ ][ ],8,9,Player 6 wins
[*][ ][ ][ ],8,12,Player 3 wins
[*][ ][ ][ ],8,4,Player 6 wins
[*][ ][ ][ ],8,11,Player 1 wins
[*][ ][ ][ ],8,24,Player 4 wins
[*][ ][ ][ ],8,8,Player 4 wins
[*][ ][ ][ ],8,13,Player 7 wins
[*][ ][ ][ ],8,3,Player 0 wins
[*][ ][ ][ ],8,7,Player 2 wins
[*][ ][ ][ ],8,2,Player 5 wins
[*][ ][ ][ ],8,3,Player 4 wins
[*][ ][ ][ ],8,3,Player 4 wins
[*][ ][ ][ ],8,4,Player 0 wins
[*][ ][ ][ ],8,13,Player 7 wins
[*][ ][ ][ ],8,5,Player 4 wins
[*][ ][ ][ ],8,4,Player 0 wins
[*][ ][ ][ ],8,13,Player 1 wins
[*][ ][ ][ ],8,11,Player 1 wins
[*][ ][ ][ ],8,9,Player 5 wins
[*][ ][ ][ ],8,9,Only action cards left
[*][ ][ ][ ],8,11,Player 6 wins
[*][ ][ ][ ],8,15,Only action cards left
[*][ ][ ][ ],8,19,Only action cards left
[*][ ][ ][ ],8,21,Only action cards left
[*][ ][ ][ ],8,2,Player 2 wins
[*][ ][ ][ ],8,3,Player 1 wins
[*][ ][ ][ ],8,3,Player 1 wins
[*][ ][ ][ ],8,19,Only action cards left
[*][ ][ ][ ],8,3,Player 1 wins
[*][ ][ ][ ],8,3,Player 1 wins
[*][ ][ ][ ],8,3,Player 6 wins
[*][ ][ ][ ],8,26,Player 0 wins
[*][ ][ ][ ],8,2,Player 6 wins
[*][ ][ ][ ],8,18,Only action cards left
[*][ ][ ][ ],8,25,Only action cards left
[*][ ][ ][ ],8,5,Player 2 wins
[*][ ][ ][ ],8,5,Only action cards left
[*][ ][ ][ ],8,12,Player 6 wins
[*][ ][ ][ ],8,12,Player 4 wins
[*][ ][ ][ ],8,12,Player 2 wins
[*][ ][ ][ ],8,8,Only action cards left
[*][ ][ ][ ],8,26,Player 1 wins
[*][ ][ ][ ],8,18,Only action cards left
[*][ ][ ][ ],8,12,Only action cards left
[*][ ][ ][ ],8,13,Player 2 wins
[*][ ][ ][ ],8,19,Player 5 wins
[*][ ][ ][ ],8,3,Player 5 wins
[*][ ][ ][ ],8,3,Player 5 wins
[*][ ][ ][ ],8,15,Player 6 wins
[*][ ][ ][ ],8,19,Player 4 wins
[*][ ][ ][ ],8,14,Player 3 wins
[*][ ][ ][ ],8,11,Player 0 wins
[*][ ][ ][ ],8,2,Player 0 wins
[*][ ][ ][ ],8,2,Player 0 wins
[*][ ][ ][ ],8,5,Player 3 wins
[*][ ][ ][ ],8,22,Only action cards left
[*][ ][ ][ ],8,17,Only action cards left
[*][ ][ ][ ],8,2,Player 6 wins
[*][ ][ ][ ],8,2,Player 6 wins
[*][ ][ ][ ],8,7,Only action cards left
[*][ ][ ][ ],8,4,Player 0 wins
[*][ ][ ][ ],8,3,Player 1 wins
[*][ ][ ][ ],8,3,Player 1 wins
[*][ ][ ][ ],8,5,Player 3 wins
[*][ ][ ][ ],8,14,Player 4 wins
[*][ ][ ][ ],8,7,Player 0 wins
[*][ ][ ][ ],8,11,Player 0 wins
[*][ ][ ][ ],8,4,Only action cards left
[*][ ][ ][ ],8,17,Player 5 wins
[*][ ][ ][ ],8,8,Player 0 wins
[*][ ][ ][ ],8,16,Player 4 wins
[*][ ][ ][ ],8,2,Player 1 wins
[*][ ][ ][ ],8,19,Player 1 wins
[*][ ][ ][ ],8,9,Only action cards left
[*][ ][ ][ ],8,11,Player 5 wins
[*][ ][ ][ ],8,16,Only action cards left
[*][ ][ ][ ],8,21,Only action cards left
[*][ ][ ][ ],8,2,Player 0 wins
[*][ ][ ][ ],8,2,Player 0 wins
[*][ ][ ][ ],8,13,Only action cards left
[*][ ][ ][ ],8,11,Player 0 wins
[*][ ][ ][ ],8,2,Player 3 wins
[*][ ][ ][ ],8,3,Player 6 wins
[*][ ][ ][ ],8,3,Player 6 wins
[*][ ][ ][ ],8,12,Player 4 wins
[*][ ][ ][ ],8,4,Player 2 wins
[*][ ][ ][ ],8,7,Player 3 wins
[*][ ][ ][ ],8,10,Only action cards left
[*][ ][ ][ ],8,8,Player 4 wins
[*][ ][ ][ ],8,11,Only action cards left
[*][ ][ ][ ],8,8,Player 0 wins
[*][ ][ ][ ],8,2,Player 1 wins
[*][ ][ ][ ],8,10,Only action cards left
[*][ ][ ][ ],8,8,Only action cards left
[*][ ][ ][ ],8,12,Player 4 wins
[*][ ][ ][ ],8,33,Player 2 wins
[*][ ][ ][ ],8,9,Player 2 wins
[*][ ][ ][ ],8,3,Player 1 wins
[*][ ][ ][ ],8,19,Only action cards left
[*][ ][ ][ ],8,9,Player 1 wins
[*][ ][ ][ ],8,2,Player 1 wins
[*][ ][ ][ ],8,24,Player 5 wins
[*][ ][ ][ ],8,30,Only action cards left
[*][ ][ ][ ],8,20,Only action cards left
[*][ ][ ][ ],8,7,Player 5 wins
[*][ ][ ][ ],8,29,Only action cards left
[*][ ][ ][ ],8,3,Player 6 wins
[*][ ][ ][ ],8,3,Player 4 wins
[*][ ][ ][ ],8,3,Player 4 wins
[*][ ][ ][ ],8,14,Player 5 wins
[*][ ][ ][ ],8,2,Player 0 wins
[*][ ][ ][ ],8,6,Player 6 wins
[*][ ][ ][ ],8,6,Player 6 wins
[*][ ][ ][ ],8,13,Player 6 wins
[*][ ][ ][ ],8,2,Player 4 wins
[*][ ][ ][ ],8,9,Only action cards left
[*][ ][ ][ ],8,28,Only action cards left
[*][ ][ ][ ],8,9,Player 5 wins
[*][ ][ ][ ],8,5,Player 3 wins
[*][ ][ ][ ],8,5,Player 3 wins
[*][ ][ ][ ],8,10,Player 2 wins
[*][ ][ ][ ],8,39,Player 7 wins
[*][ ][ ][ ],8,20,Player 3 wins
[*][ ][ ][ ],8,5,Player 0 wins
[*][ ][ ][ ],8,5,Player 0 wins
[*][ ][ ][ ],8,10,Only action cards left
[*][ ][ ][ ],8,7,Only action cards left
[*][ ][ ][ ],8,12,Only action cards left
[*][ ][ ][ ],8,2,Player 1 wins
[*][ ][ ][ ],8,3,Player 0 wins
[*][ ][ ][ ],8,5,Player 4 wins
[*][ ][ ][ ],8,6,Only action cards left
[*][ ][ ][ ],8,7,Only action cards left
[*][ ][ ][ ],8,17,Only action cards left
[*][ ][ ][ ],8,13,Player 6 wins
[*][ ][ ][ ],8,15,Player 5 wins
[*][ ][ ][ ],8,12,Player 5 wins
[*][ ][ ][ ],8,10,Player 3 wins
[*][ ][ ][ ],8,3,Player 0 wins
[*][ ][ ][ ],8,7,Player 4 wins
[*][ ][ ][ ],8,7,Player 1 wins
[*][ ][ ][ ],8,2,Player 0 wins
[*][ ][ ][ ],8,2,Player 0 wins
[*][ ][ ][ ],8,1,Player 1 wins
[*][ ][ ][ ],8,10,Only action cards left
[*][ ][ ][ ],8,13,Player 6 wins
[*][ ][ ][ ],9,3,Player 3 wins
[*][ ][ ][ ],9,10,Player 8 wins
[*][ ][ ][ ],9,10,Player 0 wins
[*][ ][ ][ ],9,2,Player 8 wins
[*][ ][ ][ ],9,4,Player 6 wins
[*][ ][ ][ ],9,2,Player 1 wins
[*][ ][ ][ ],9,13,Only action cards left
[*][ ][ ][ ],9,2,Player 0 wins
[*][ ][ ][ ],9,4,Player 6 wins
[*][ ][ ][ ],9,5,Player 4 wins
[*][ ][ ][ ],9,8,Player 5 wins
[*][ ][ ][ ],9,2,Player 6 wins
[*][ ][ ][ ],9,10,Player 2 wins
[*][ ][ ][ ],9,2,Player 1 wins
[*][ ][ ][ ],9,8,Player 2 wins
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,2,Player 0 wins
[*][ ][ ][ ],9,10,Player 6 wins
[*][ ][ ][ ],9,1,Player 5 wins
[*][ ][ ][ ],9,1,Player 5 wins
[*][ ][ ][ ],9,4,Player 1 wins
[*][ ][ ][ ],9,27,Player 1 wins
[*][ ][ ][ ],9,2,Player 3 wins
[*][ ][ ][ ],9,2,Player 3 wins
[*][ ][ ][ ],9,3,Player 3 wins
[*][ ][ ][ ],9,5,Player 1 wins
[*][ ][ ][ ],9,4,Player 0 wins
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,2,Player 2 wins
[*][ ][ ][ ],9,12,Only action cards left
[*][ ][ ][ ],9,6,Only action cards left
[*][ ][ ][ ],9,10,Player 2 wins
[*][ ][ ][ ],9,3,Player 7 wins
[*][ ][ ][ ],9,14,Player 4 wins
[*][ ][ ][ ],9,11,Only action cards left
[*][ ][ ][ ],9,14,Only action cards left
[*][ ][ ][ ],9,13,Only action cards left
[*][ ][ ][ ],9,2,Player 8 wins
[*][ ][ ][ ],9,2,Player 8 wins
[*][ ][ ][ ],9,6,Player 0 wins
[*][ ][ ][ ],9,4,Player 0 wins
[*][ ][ ][ ],9,10,Player 4 wins
[*][ ][ ][ ],9,4,Player 0 wins
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,2,Player 8 wins
[*][ ][ ][ ],9,2,Player 3 wins
[*][ ][ ][ ],9,10,Only action cards left
[*][ ][ ][ ],9,3,Player 7 wins
[*][ ][ ][ ],9,4,Player 0 wins
[*][ ][ ][ ],9,4,Player 8 wins
[*][ ][ ][ ],9,6,Player 7 wins
[*][ ][ ][ ],9,10,Player 1 wins
[*][ ][ ][ ],9,18,Player 4 wins
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,6,Player 3 wins
[*][ ][ ][ ],9,3,Player 5 wins
[*][ ][ ][ ],9,4,Player 7 wins
[*][ ][ ][ ],9,9,Player 3 wins
[*][ ][ ][ ],9,5,Player 2 wins
[*][ ][ ][ ],9,2,Player 5 wins
[*][ ][ ][ ],9,4,Player 3 wins
[*][ ][ ][ ],9,8,Player 2 wins
[*][ ][ ][ ],9,15,Player 8 wins
[*][ ][ ][ ],9,7,Only action cards left
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,3,Player 5 wins
[*][ ][ ][ ],9,3,Player 5 wins
[*][ ][ ][ ],9,16,Player 3 wins
[*][ ][ ][ ],9,2,Player 3 wins
[*][ ][ ][ ],9,6,Player 8 wins
[*][ ][ ][ ],9,6,Player 8 wins
[*][ ][ ][ ],9,9,Player 5 wins
[*][ ][ ][ ],9,6,Player 3 wins
[*][ ][ ][ ],9,11,Player 0 wins
[*][ ][ ][ ],9,7,Only action cards left
[*][ ][ ][ ],9,4,Player 4 wins
[*][ ][ ][ ],9,6,Player 2 wins
[*][ ][ ][ ],9,5,Player 3 wins
[*][ ][ ][ ],9,5,Player 7 wins
[*][ ][ ][ ],9,5,Player 3 wins
[*][ ][ ][ ],9,22,Only action cards left
[*][ ][ ][ ],9,10,Player 6 wins
[*][ ][ ][ ],9,4,Player 1 wins
[*][ ][ ][ ],9,5,Player 1 wins
[*][ ][ ][ ],9,13,Only action cards left
[*][ ][ ][ ],9,3,Player 0 wins
[*][ ][ ][ ],9,3,Player 0 wins
[*][ ][ ][ ],9,2,Player 3 wins
[*][ ][ ][ ],9,7,Player 1 wins
[*][ ][ ][ ],9,3,Player 7 wins
[*][ ][ ][ ],9,6,Player 2 wins
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,9,Player 0 wins
[*][ ][ ][ ],9,4,Player 7 wins
[*][ ][ ][ ],9,10,Only action cards left
[*][ ][ ][ ],9,3,Player 3 wins
[*][ ][ ][ ],9,3,Player 3 wins
[*][ ][ ][ ],9,13,Only action cards left
[*][ ][ ][ ],9,4,Player 2 wins
[*][ ][ ][ ],9,2,Player 2 wins
[*][ ][ ][ ],9,2,Player 2 wins
[*][ ][ ][ ],9,4,Player 8 wins
[*][ ][ ][ ],9,5,Player 8 wins
[*][ ][ ][ ],9,2,Player 2 wins
[*][ ][ ][ ],9,3,Player 2 wins
[*][ ][ ][ ],9,3,Player 5 wins
[*][ ][ ][ ],9,12,Only action cards left
[*][ ][ ][ ],9,3,Player 0 wins
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,14,Player 0 wins
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,14,Player 0 wins
[*][ ][ ][ ],9,8,Player 5 wins
[*][ ][ ][ ],9,13,Only action cards left
[*][ ][ ][ ],9,1,Player 4 wins
[*][ ][ ][ ],9,12,Player 7 wins
[*][ ][ ][ ],9,14,Player 2 wins
[*][ ][ ][ ],9,5,Player 0 wins
[*][ ][ ][ ],9,5,Only action cards left
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,7,Player 3 wins
[*][ ][ ][ ],9,3,Player 4 wins
[*][ ][ ][ ],9,4,Player 0 wins
[*][ ][ ][ ],9,2,Player 0 wins
[*][ ][ ][ ],9,11,Player 7 wins
[*][ ][ ][ ],9,12,Only action cards left
[*][ ][ ][ ],9,13,Player 3 wins
[*][ ][ ][ ],9,9,Player 8 wins
[*][ ][ ][ ],9,3,Player 3 wins
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,2,Player 3 wins
[*][ ][ ][ ],9,15,Player 2 wins
[*][ ][ ][ ],9,6,Player 8 wins
[*][ ][ ][ ],9,5,Player 5 wins
[*][ ][ ][ ],9,16,Only action cards left
[*][ ][ ][ ],9,41,Only action cards left
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,11,Player 7 wins
[*][ ][ ][ ],9,2,Player 8 wins
[*][ ][ ][ ],9,1,Player 2 wins
[*][ ][ ][ ],9,1,Player 2 wins
[*][ ][ ][ ],9,19,Only action cards left
[*][ ][ ][ ],9,6,Player 2 wins
[*][ ][ ][ ],9,14,Player 1 wins
[*][ ][ ][ ],9,5,Player 5 wins
[*][ ][ ][ ],9,3,Player 1 wins
[*][ ][ ][ ],9,4,Player 7 wins
[*][ ][ ][ ],9,14,Only action cards left
[*][ ][ ][ ],9,3,Player 7 wins
[*][ ][ ][ ],9,3,Player 7 wins
[*][ ][ ][ ],9,6,Only action cards left
[*][ ][ ][ ],9,4,Player 3 wins
[*][ ][ ][ ],9,3,Player 1 wins
[*][ ][ ][ ],9,1,Player 6 wins
[*][ ][ ][ ],9,1,Player 6 wins
[*][ ][ ][ ],9,5,Only action cards left
[*][ ][ ][ ],9,2,Player 1 wins
[*][ ][ ][ ],9,2,Player 1 wins
[*][ ][ ][ ],9,6,Only action cards left
[*][ ][ ][ ],9,11,Player 4 wins
[*][ ][ ][ ],9,8,Player 1 wins
[*][ ][ ][ ],9,3,Player 7 wins
[*][ ][ ][ ],9,13,Only action cards left
[*][ ][ ][ ],9,1,Player 4 wins
[*][ ][ ][ ],9,18,Only action cards left
[*][ ][ ][ ],9,9,Player 3 wins
[*][ ][ ][ ],9,28,Only action cards left
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,24,Only action cards left
[*][ ][ ][ ],9,3,Player 3 wins
[*][ ][ ][ ],9,8,Player 0 wins
[*][ ][ ][ ],9,15,Only action cards left
[*][ ][ ][ ],9,12,Only action cards left
[*][ ][ ][ ],9,13,Only action cards left
[*][ ][ ][ ],9,2,Player 5 wins
[*][ ][ ][ ],9,12,Only action cards left
[*][ ][ ][ ],9,5,Player 8 wins
[*][ ][ ][ ],9,7,Player 0 wins
[*][ ][ ][ ],9,3,Player 5 wins
[*][ ][ ][ ],9,12,Player 6 wins
[*][ ][ ][ ],9,2,Player 5 wins
[*][ ][ ][ ],9,4,Player 6 wins
[*][ ][ ][ ],9,9,Player 6 wins
[*][ ][ ][ ],9,5,Player 3 wins
[*][ ][ ][ ],9,11,Only action cards left
[*][ ][ ][ ],9,11,Only action cards left
[*][ ][ ][ ],9,4,Player 5 wins
[*][ ][ ][ ],9,7,Player 5 wins
[*][ ][ ][ ],9,6,Player 0 wins
[*][ ][ ][ ],9,7,Player 5 wins
[*][ ][ ][ ],9,19,Only action cards left
[*][ ][ ][ ],9,11,Player 2 wins
[*][ ][ ][ ],9,3,Player 4 wins
[*][ ][ ][ ],9,7,Only action cards left
[*][ ][ ][ ],9,8,Player 1 wins
[*][ ][ ][ ],9,10,Only action cards left
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,8,Player 2 wins
[*][ ][ ][ ],9,10,Player 3 wins
[*][ ][ ][ ],9,11,Only action cards left
[*][ ][ ][ ],9,1,Player 6 wins
[*][ ][ ][ ],9,1,Player 6 wins
[*][ ][ ][ ],9,6,Only action cards left
[*][ ][ ][ ],9,1,Player 3 wins
[*][ ][ ][ ],9,6,Player 0 wins
[*][ ][ ][ ],9,6,Only action cards left
[*][ ][ ][ ],9,7,Player 6 wins
[*][ ][ ][ ],9,7,Player 8 wins
[*][ ][ ][ ],9,5,Player 3 wins
[*][ ][ ][ ],9,5,Player 3 wins
[*][ ][ ][ ],9,5,Player 2 wins
[*][ ][ ][ ],9,11,Player 1 wins
[*][ ][ ][ ],9,6,Only action cards left
[*][ ][ ][ ],9,28,Only action cards left
[*][ ][ ][ ],9,9,Player 2 wins
[*][ ][ ][ ],9,7,Only action cards left
[*][ ][ ][ ],9,18,Only action cards left
[*][ ][ ][ ],9,15,Player 8 wins
[*][ ][ ][ ],9,12,Player 2 wins
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,16,Only action cards left
[*][ ][ ][ ],9,3,Player 3 wins
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,10,Player 4 wins
[*][ ][ ][ ],9,6,Player 7 wins
[*][ ][ ][ ],9,14,Only action cards left
[*][ ][ ][ ],9,2,Player 4 wins
[*][ ][ ][ ],9,4,Player 8 wins
[*][ ][ ][ ],9,10,Only action cards left
[*][ ][ ][ ],9,2,Player 5 wins
[*][ ][ ][ ],9,6,Player 2 wins
[*][ ][ ][ ],9,10,Player 1 wins
[*][ ][ ][ ],9,12,Only action cards left
[*][ ][ ][ ],9,4,Player 6 wins
[*][ ][ ][ ],9,2,Player 5 wins
[*][ ][ ][ ],9,8,Player 8 wins
[*][ ][ ][ ],9,10,Player 1 wins
[*][ ][ ][ ],9,13,Player 7 wins
[*][ ][ ][ ],9,1,Player 1 wins
[*][ ][ ][ ],9,4,Only action cards left
[*][ ][ ][ ],9,4,Player 4 wins
[*][ ][ ][ ],9,3,Player 4 wins
[*][ ][ ][ ],9,2,Player 1 wins
[*][ ][ ][ ],9,11,Player 5 wins
[*][ ][ ][ ],9,19,Player 7 wins
[*][ ][ ][ ],9,3,Player 4 wins
[*][ ][ ][ ],9,4,Player 6 wins
[*][ ][ ][ ],9,7,Player 8 wins
[*][ ][ ][ ],9,12,Player 6 wins
[*][ ][ ][ ],9,6,Player 3 wins
[*][ ][ ][ ],9,10,Player 7 wins
[*][ ][ ][ ],9,5,Player 4 wins
[*][ ][ ][ ],9,5,Player 0 wins
[*][ ][ ][ ],9,2,Player 3 wins
[*][ ][ ][ ],9,7,Player 2 wins
[*][ ][ ][ ],9,4,Player 5 wins
[*][ ][ ][ ],9,9,Player 1 wins
[*][ ][ ][ ],9,6,Player 7 wins
[*][ ][ ][ ],9,3,Player 7 wins
[*][ ][ ][ ],9,9,Player 0 wins
[*][ ][ ][ ],9,5,Player 4 wins
[*][ ][ ][ ],9,9,Only action cards left
[*][ ][ ][ ],9,2,Player 2 wins
[*][ ][ ][ ],9,11,Only action cards left
[*][ ][ ][ ],9,12,Only action cards left
[*][ ][ ][ ],9,6,Player 1 wins
[*][ ][ ][ ],9,5,Player 4 wins
[*][ ][ ][ ],9,12,Player 7 wins
[*][ ][ ][ ],9,2,Player 1 wins
[*][ ][ ][ ],9,2,Player 1 wins
[*][ ][ ][ ],9,7,Player 2 wins
[*][ ][ ][ ],9,22,Player 5 wins
[*][ ][ ][ ],9,15,Player 6 wins
[*][ ][ ][ ],9,11,Only action cards left
[*][ ][ ][ ],9,2,Player 6 wins
[*][ ][ ][ ],9,2,Player 6 wins
[*][ ][ ][ ],9,2,Player 6 wins
[*][ ][ ][ ],9,1,Player 3 wins
[*][ ][ ][ ],9,3,Player 5 wins
[*][ ][ ][ ],9,3,Player 5 wins
[*][ ][ ][ ],9,7,Only action cards left
[*][ ][ ][ ],9,8,Player 4 wins
[*][ ][ ][ ],9,7,Player 7 wins
[*][ ][ ][ ],9,5,Player 0 wins
[*][ ][ ][ ],9,2,Player 5 wins
[*][ ][ ][ ],9,2,Player 5 wins
[*][ ][ ][ ],9,12,Player 6 wins
[*][ ][ ][ ],9,8,Player 4 wins
[*][ ][ ][ ],9,2,Player 7 wins
[*][ ][ ][ ],9,5,Player 3 wins
[*][ ][ ][ ],9,5,Player 3 wins
[*][ ][ ][ ],9,2,Player 2 wins
[*][ ][ ][ ],9,8,Only action cards left
[*][ ][ ][ ],9,19,Player 3 wins
[*][ ][ ][ ],9,1,Player 3 wins
[*][ ][ ][ ],9,1,Player 3 wins
[*][ ][ ][ ],9,6,Only action cards left
[*][ ][ ][ ],9,26,Player 7 wins
[*][ ][ ][ ],9,5,Player 4 wins
[*][ ][ ][ ],10,7,Player 6 wins
[*][ ][ ][ ],10,17,Player 2 wins
[*][ ][ ][ ],10,7,Only action cards left
[*][ ][ ][ ],10,17,Only action cards left
[*][ ][ ][ ],10,6,Only action cards left
[*][ ][ ][ ],10,4,Player 7 wins
[*][ ][ ][ ],10,2,Player 4 wins
[*][ ][ ][ ],10,3,Player 7 wins
[*][ ][ ][ ],10,3,Player 2 wins
[*][ ][ ][ ],10,5,Player 3 wins
[*][ ][ ][ ],10,8,Only action cards left
[*][ ][ ][ ],10,7,Only action cards left
[*][ ][ ][ ],10,8,Only action cards left
[*][ ][ ][ ],10,3,Player 4 wins
[*][ ][ ][ ],10,3,Player 4 wins
[*][ ][ ][ ],10,4,Player 2 wins
[*][ ][ ][ ],10,7,Player 0 wins
[*][ ][ ][ ],10,3,Player 9 wins
[*][ ][ ][ ],10,14,Only action cards left
[*][ ][ ][ ],10,5,Player 8 wins
[*][ ][ ][ ],10,16,Player 0 wins
[*][ ][ ][ ],10,4,Player 6 wins
[*][ ][ ][ ],10,7,Only action cards left
[*][ ][ ][ ],10,2,Player 6 wins
[*][ ][ ][ ],10,29,Only action cards left
[*][ ][ ][ ],10,5,Player 7 wins
[*][ ][ ][ ],10,4,Only action cards left
[*][ ][ ][ ],10,10,Player 6 wins
[*][ ][ ][ ],10,7,Only action cards left
[*][ ][ ][ ],10,8,Player 6 wins
[*][ ][ ][ ],10,11,Player 9 wins
[*][ ][ ][ ],10,4,Player 1 wins
[*][ ][ ][ ],10,12,Only action cards left
[*][ ][ ][ ],10,2,Player 5 wins
[*][ ][ ][ ],10,9,Only action cards left
[*][ ][ ][ ],10,5,Only action cards left
[*][ ][ ][ ],10,8,Player 8 wins
[*][ ][ ][ ],10,7,Player 5 wins
[*][ ][ ][ ],10,6,Player 3 wins
[*][ ][ ][ ],10,10,Player 2 wins
[*][ ][ ][ ],10,2,Player 9 wins
[*][ ][ ][ ],10,3,Player 5 wins
[*][ ][ ][ ],10,10,Player 0 wins
[*][ ][ ][ ],10,12,Player 8 wins
[*][ ][ ][ ],10,3,Player 7 wins
